temperature,rainfall,humidity,yeild_apples
31.00,39.00,92.00,84.00
91.00,87.00,93.00,126.60
51.00,59.00,43.00,70.60
96.00,22.00,51.00,70.40
94.00,30.00,56.00,76.80
73.00,60.00,60.00,87.90
32.00,80.00,29.00,67.00
93.00,54.00,56.00,88.50
61.00,55.00,65.00,84.80
69.00,39.00,43.00,66.00
81.00,36.00,81.00,90.90
37.00,60.00,100.00,101.10
44.00,67.00,53.00,78.50
28.00,30.00,95.00,80.40
35.00,44.00,77.00,78.70
63.00,39.00,79.00,85.80
48.00,85.00,75.00,101.90
88.00,33.00,61.00,79.50
60.00,70.00,91.00,107.60
65.00,83.00,56.00,94.60
30.00,48.00,36.00,54.60
22.00,45.00,83.00,78.90
68.00,60.00,73.00,94.20
49.00,44.00,79.00,84.10
37.00,96.00,44.00,85.50
45.00,95.00,48.00,89.80
60.00,38.00,33.00,56.80
38.00,30.00,80.00,74.40
37.00,56.00,61.00,75.70
28.00,42.00,33.00,49.20
63.00,83.00,46.00,88.00
79.00,74.00,82.00,109.90
29.00,22.00,95.00,76.70
36.00,90.00,85.00,106.80
90.00,74.00,83.00,113.80
48.00,29.00,44.00,55.30
77.00,89.00,52.00,98.80
97.00,62.00,25.00,75.10
61.00,59.00,66.00,87.40
26.00,41.00,56.00,61.90
81.00,97.00,57.00,107.00
63.00,26.00,30.00,49.90
27.00,69.00,29.00,60.00
43.00,93.00,73.00,103.20
29.00,98.00,97.00,115.90
56.00,76.00,37.00,77.00
22.00,93.00,56.00,86.70
72.00,25.00,34.00,54.50
91.00,61.00,29.00,75.20
74.00,43.00,78.00,90.50
48.00,71.00,29.00,67.30
82.00,92.00,26.00,86.20
99.00,72.00,72.00,108.90
52.00,48.00,60.00,75.60
65.00,63.00,56.00,84.60
38.00,60.00,62.00,78.60
24.00,51.00,38.00,55.50
99.00,88.00,95.00,130.70
71.00,99.00,83.00,120.60
31.00,88.00,22.00,66.50
43.00,41.00,78.00,80.20
27.00,88.00,81.00,100.70
70.00,29.00,26.00,51.10
60.00,24.00,71.00,72.60
54.00,32.00,28.00,49.00
47.00,67.00,36.00,69.20
82.00,35.00,39.00,65.50
43.00,39.00,56.00,66.00
33.00,68.00,49.00,73.30
37.00,63.00,62.00,79.80
38.00,84.00,78.00,100.20
23.00,58.00,59.00,71.30
44.00,91.00,20.00,70.70
98.00,78.00,28.00,85.20
45.00,83.00,96.00,112.60
31.00,85.00,82.00,101.00
72.00,94.00,42.00,93.80
41.00,37.00,54.00,63.20
91.00,93.00,56.00,107.40
23.00,24.00,70.00,60.90
90.00,31.00,94.00,98.90
35.00,51.00,41.00,60.60
39.00,76.00,92.00,104.90
90.00,91.00,35.00,93.50
61.00,43.00,36.00,61.40
71.00,82.00,20.00,74.30
97.00,55.00,55.00,89.60
52.00,86.00,42.00,83.80
100.00,51.00,50.00,85.50
67.00,83.00,20.00,73.60
89.00,47.00,60.00,86.20
63.00,33.00,63.00,73.20
63.00,71.00,75.00,99.40
29.00,56.00,24.00,51.10
88.00,35.00,82.00,93.10
77.00,86.00,72.00,109.30
21.00,97.00,66.00,94.40
99.00,66.00,99.00,122.10
54.00,95.00,98.00,122.50
44.00,26.00,77.00,72.40
37.00,90.00,35.00,77.10
39.00,86.00,72.00,97.90
85.00,31.00,50.00,71.00
80.00,31.00,68.00,80.30
92.00,21.00,31.00,56.70
76.00,62.00,66.00,93.40
79.00,71.00,57.00,93.40
86.00,40.00,38.00,68.60
97.00,26.00,52.00,73.30
89.00,69.00,61.00,97.80
26.00,98.00,78.00,103.60
48.00,33.00,44.00,57.30
59.00,21.00,91.00,82.80
26.00,71.00,82.00,92.50
69.00,97.00,84.00,119.60
38.00,46.00,96.00,92.00
50.00,83.00,25.00,71.50
60.00,84.00,52.00,91.20
100.00,73.00,71.00,109.10
89.00,37.00,81.00,93.80
33.00,56.00,60.00,73.90
84.00,26.00,94.00,94.60
60.00,41.00,23.00,52.30
69.00,45.00,39.00,66.60
47.00,66.00,42.00,72.30
31.00,66.00,45.00,69.30
54.00,53.00,100.00,102.70
24.00,72.00,60.00,79.20
65.00,36.00,54.00,69.90
36.00,45.00,31.00,51.90
37.00,21.00,50.00,51.60
49.00,56.00,40.00,66.70
24.00,99.00,99.00,116.10
64.00,73.00,37.00,77.90
36.00,99.00,24.00,74.70
98.00,26.00,92.00,97.60
36.00,77.00,59.00,84.70
39.00,27.00,39.00,48.60
90.00,56.00,58.00,89.80
26.00,60.00,21.00,50.40
66.00,22.00,57.00,65.00
66.00,68.00,59.00,89.20
43.00,41.00,80.00,81.40
21.00,60.00,21.00,48.90
95.00,70.00,65.00,102.50
45.00,91.00,21.00,71.60
20.00,21.00,22.00,29.70
35.00,44.00,28.00,49.30
89.00,73.00,64.00,101.60
48.00,82.00,77.00,101.60
26.00,96.00,52.00,87.00
83.00,62.00,67.00,96.10
33.00,77.00,32.00,67.60
84.00,82.00,87.00,118.40
57.00,68.00,53.00,82.90
79.00,47.00,22.00,60.40
66.00,75.00,31.00,75.90
77.00,20.00,55.00,66.10
60.00,57.00,62.00,83.70
77.00,46.00,39.00,69.50
91.00,84.00,48.00,98.10
55.00,65.00,74.00,93.40
64.00,43.00,25.00,55.70
32.00,33.00,20.00,38.10
37.00,22.00,59.00,57.50
20.00,22.00,25.00,32.00
87.00,21.00,53.00,68.40
42.00,97.00,88.00,113.90
74.00,92.00,95.00,125.20
75.00,55.00,84.00,100.40
57.00,44.00,21.00,51.70
92.00,81.00,27.00,84.30
62.00,21.00,91.00,83.70
96.00,41.00,75.00,94.30
51.00,68.00,75.00,94.30
66.00,72.00,84.00,106.20
56.00,93.00,80.00,111.30
21.00,68.00,38.00,63.10
79.00,77.00,35.00,83.20
73.00,43.00,59.00,78.80
20.00,74.00,95.00,100.00
27.00,72.00,95.00,101.10
47.00,39.00,27.00,49.80
38.00,36.00,26.00,45.00
83.00,71.00,41.00,85.00
34.00,91.00,73.00,99.50
99.00,60.00,87.00,111.90
21.00,80.00,36.00,67.90
36.00,63.00,73.00,86.10
70.00,75.00,74.00,102.90
82.00,95.00,57.00,106.30
88.00,88.00,71.00,113.00
27.00,23.00,47.00,47.80
28.00,52.00,63.00,72.20
32.00,71.00,56.00,78.70
91.00,55.00,66.00,94.40
30.00,66.00,44.00,68.40
37.00,27.00,50.00,54.60
84.00,56.00,26.00,68.80
100.00,80.00,31.00,88.60
52.00,69.00,27.00,66.30
31.00,92.00,40.00,79.30
34.00,49.00,36.00,56.30
65.00,89.00,25.00,79.00
31.00,34.00,64.00,64.70
87.00,86.00,70.00,111.10
48.00,27.00,54.00,60.30
81.00,75.00,81.00,110.40
68.00,36.00,91.00,93.00
52.00,59.00,29.00,62.50
59.00,39.00,37.00,59.40
33.00,20.00,94.00,76.30
40.00,48.00,89.00,89.40
93.00,43.00,39.00,72.80
80.00,26.00,100.00,97.00
89.00,39.00,77.00,92.40
32.00,68.00,22.00,56.80
85.00,84.00,46.00,95.10
87.00,70.00,30.00,79.10
44.00,77.00,60.00,87.70
87.00,70.00,48.00,89.90
25.00,76.00,22.00,58.70
48.00,73.00,50.00,80.90
32.00,35.00,39.00,50.50
50.00,71.00,46.00,78.10
92.00,32.00,45.00,70.60
40.00,50.00,50.00,67.00
95.00,27.00,27.00,58.20
41.00,28.00,24.00,40.70
30.00,68.00,29.00,60.40
57.00,36.00,80.00,83.10
83.00,63.00,25.00,71.40
33.00,29.00,25.00,39.40
95.00,53.00,66.00,94.60
31.00,24.00,42.00,46.50
86.00,50.00,74.00,95.20
88.00,88.00,69.00,111.80
28.00,58.00,84.00,87.80
92.00,96.00,65.00,114.60
67.00,31.00,65.00,74.60
44.00,28.00,59.00,62.60
57.00,65.00,88.00,102.40
24.00,67.00,95.00,97.70
61.00,100.00,98.00,127.10
53.00,25.00,72.00,71.60
50.00,42.00,58.00,70.80
77.00,87.00,77.00,112.80
95.00,63.00,69.00,101.40
50.00,59.00,37.00,66.70
99.00,70.00,44.00,91.10
26.00,59.00,79.00,84.70
22.00,23.00,81.00,66.70
21.00,97.00,79.00,102.20
84.00,33.00,76.00,87.30
93.00,20.00,50.00,67.90
70.00,20.00,73.00,74.80
40.00,97.00,43.00,86.30
82.00,61.00,70.00,97.10
57.00,98.00,57.00,100.30
25.00,75.00,37.00,67.20
37.00,69.00,67.00,85.80
70.00,84.00,45.00,90.00
50.00,29.00,80.00,77.50
60.00,26.00,36.00,52.60
67.00,22.00,47.00,59.30
84.00,31.00,100.00,100.70
100.00,80.00,78.00,116.80
74.00,47.00,55.00,78.70
35.00,42.00,25.00,46.50
40.00,33.00,82.00,77.70
51.00,56.00,84.00,93.70
35.00,84.00,52.00,83.70
72.00,65.00,59.00,89.50
61.00,94.00,30.00,83.30
89.00,72.00,87.00,114.90
47.00,64.00,76.00,91.70
31.00,43.00,76.00,76.40
21.00,36.00,89.00,77.70
60.00,21.00,90.00,82.50
66.00,91.00,61.00,101.90
27.00,96.00,50.00,86.10
71.00,78.00,28.00,77.10
47.00,89.00,95.00,115.60
44.00,54.00,50.00,70.20
61.00,23.00,75.00,74.80
90.00,66.00,49.00,89.40
65.00,48.00,40.00,67.50
67.00,77.00,41.00,83.20
28.00,90.00,88.00,106.20
28.00,73.00,66.00,84.50
34.00,48.00,84.00,84.60
38.00,57.00,84.00,90.30
20.00,71.00,33.00,61.30
38.00,34.00,74.00,72.80
70.00,82.00,30.00,80.00
64.00,46.00,22.00,55.40
62.00,97.00,29.00,84.50
71.00,61.00,46.00,79.40
31.00,59.00,37.00,61.00
90.00,65.00,61.00,96.10
64.00,62.00,22.00,63.40
64.00,39.00,80.00,86.70
92.00,44.00,22.00,62.80
98.00,81.00,22.00,83.10
79.00,23.00,21.00,47.80
68.00,86.00,58.00,98.20
47.00,70.00,36.00,70.70
90.00,43.00,92.00,103.70
28.00,25.00,68.00,61.70
42.00,36.00,50.00,60.60
40.00,31.00,36.00,49.10
41.00,86.00,28.00,72.10
60.00,56.00,95.00,103.00
77.00,73.00,43.00,85.40
32.00,67.00,96.00,100.70
36.00,99.00,69.00,101.70
74.00,98.00,27.00,87.40
50.00,27.00,87.00,80.70
35.00,22.00,90.00,75.50
73.00,27.00,33.00,55.20
47.00,61.00,87.00,96.80
49.00,24.00,20.00,38.70
62.00,22.00,30.00,47.60
20.00,78.00,74.00,89.40
63.00,47.00,24.00,56.80
72.00,45.00,99.00,103.50
49.00,35.00,67.00,72.40
57.00,25.00,71.00,72.20
58.00,61.00,37.00,70.10
44.00,66.00,42.00,71.40
35.00,90.00,98.00,114.30
22.00,88.00,78.00,97.40
24.00,96.00,26.00,70.80
95.00,45.00,97.00,109.20
31.00,96.00,91.00,111.90
91.00,31.00,86.00,94.40
75.00,69.00,37.00,79.20
78.00,44.00,97.00,103.60
45.00,59.00,92.00,98.20
57.00,76.00,94.00,111.50
49.00,75.00,92.00,107.40
56.00,34.00,26.00,49.40
93.00,67.00,23.00,75.20
27.00,28.00,38.00,44.90
32.00,44.00,41.00,56.20
42.00,37.00,52.00,62.30
26.00,26.00,79.00,68.20
88.00,64.00,50.00,88.40
44.00,81.00,53.00,85.50
97.00,58.00,46.00,85.70
73.00,93.00,24.00,82.80
35.00,66.00,24.00,57.90
29.00,55.00,24.00,50.60
21.00,89.00,31.00,69.40
33.00,68.00,61.00,80.50
68.00,66.00,91.00,108.00
57.00,61.00,89.00,101.00
73.00,25.00,57.00,68.60
92.00,62.00,31.00,77.20
55.00,25.00,51.00,59.60
30.00,72.00,69.00,86.40
50.00,70.00,62.00,87.20
79.00,80.00,22.00,76.90
98.00,52.00,51.00,86.00
46.00,60.00,79.00,91.20
55.00,23.00,48.00,56.80
32.00,46.00,52.00,63.80
61.00,82.00,51.00,89.90
47.00,21.00,48.00,53.40
46.00,62.00,77.00,91.00
24.00,54.00,86.00,85.80
61.00,96.00,60.00,102.30
93.00,38.00,55.00,79.90
73.00,47.00,61.00,82.00
27.00,54.00,68.00,75.90
77.00,63.00,41.00,79.20
80.00,73.00,66.00,100.10
33.00,67.00,37.00,65.60
94.00,99.00,96.00,135.30
29.00,87.00,38.00,75.00
22.00,55.00,88.00,86.90
30.00,72.00,31.00,63.60
72.00,56.00,69.00,91.00
70.00,90.00,45.00,93.00
54.00,57.00,24.00,59.10
58.00,82.00,54.00,90.80
61.00,93.00,37.00,87.00
71.00,73.00,81.00,106.40
86.00,32.00,50.00,71.80
67.00,43.00,39.00,65.00
98.00,65.00,48.00,90.70
68.00,90.00,69.00,106.80
78.00,54.00,47.00,78.60
92.00,61.00,25.00,73.10
98.00,88.00,99.00,132.80
36.00,69.00,53.00,77.10
72.00,83.00,74.00,107.50
77.00,65.00,57.00,89.80
40.00,23.00,100.00,83.50
42.00,83.00,51.00,84.70
81.00,87.00,82.00,117.00
39.00,70.00,54.00,79.10
99.00,88.00,51.00,104.30
20.00,33.00,49.00,51.90
95.00,87.00,53.00,103.80
45.00,42.00,47.00,62.70
83.00,68.00,66.00,98.50
81.00,73.00,90.00,114.80
49.00,29.00,84.00,79.60
52.00,98.00,36.00,86.20
75.00,71.00,36.00,79.60
87.00,50.00,71.00,93.70
68.00,79.00,100.00,119.90
25.00,64.00,85.00,90.50
50.00,94.00,77.00,108.20
45.00,52.00,21.00,52.10
45.00,84.00,92.00,110.70
43.00,44.00,53.00,66.70
39.00,39.00,30.00,49.20
48.00,95.00,78.00,108.70
73.00,52.00,27.00,64.10
60.00,24.00,30.00,48.00
92.00,33.00,34.00,64.50
69.00,40.00,33.00,60.50
74.00,96.00,26.00,85.80
34.00,20.00,65.00,59.20
89.00,49.00,83.00,101.00
80.00,30.00,30.00,57.00
75.00,59.00,95.00,109.00
50.00,99.00,82.00,113.70
29.00,69.00,67.00,83.40
80.00,92.00,90.00,124.00
97.00,38.00,75.00,93.10
96.00,92.00,33.00,94.60
91.00,94.00,47.00,102.50
98.00,53.00,23.00,69.70
55.00,25.00,25.00,44.00
74.00,59.00,56.00,85.30
40.00,77.00,39.00,73.90
91.00,90.00,24.00,86.70
53.00,82.00,51.00,87.50
65.00,41.00,81.00,88.60
66.00,98.00,58.00,103.60
38.00,20.00,49.00,50.80
98.00,99.00,99.00,138.30
30.00,50.00,94.00,90.40
92.00,73.00,85.00,115.10
67.00,84.00,66.00,101.70
44.00,49.00,92.00,92.90
24.00,88.00,55.00,84.20
81.00,70.00,68.00,100.10
46.00,94.00,92.00,116.00
87.00,30.00,62.00,78.30
88.00,70.00,26.00,77.00
34.00,63.00,51.00,72.30
43.00,66.00,92.00,101.10
58.00,28.00,53.00,63.20
61.00,45.00,55.00,73.80
33.00,65.00,71.00,85.00
49.00,86.00,45.00,84.70
63.00,54.00,89.00,99.30
39.00,45.00,85.00,85.20
70.00,27.00,30.00,52.50
78.00,98.00,92.00,127.60
23.00,88.00,80.00,98.90
38.00,79.00,87.00,103.10
67.00,80.00,61.00,96.70
83.00,51.00,81.00,99.00
56.00,50.00,79.00,89.20
57.00,61.00,84.00,98.00
39.00,58.00,91.00,95.30
93.00,98.00,79.00,124.30
30.00,30.00,68.00,64.80
66.00,94.00,48.00,95.60
98.00,42.00,78.00,97.20
40.00,21.00,79.00,69.90
72.00,95.00,45.00,96.10
74.00,89.00,27.00,82.90
70.00,51.00,48.00,75.30
56.00,66.00,56.00,83.40
21.00,50.00,95.00,88.30
24.00,69.00,20.00,53.70
95.00,21.00,34.00,59.40
55.00,75.00,85.00,105.00
41.00,35.00,71.00,72.40
23.00,45.00,33.00,49.20
55.00,23.00,26.00,43.60
79.00,39.00,63.00,81.00
21.00,85.00,21.00,61.40
60.00,67.00,69.00,92.90
81.00,75.00,64.00,100.20
67.00,25.00,40.00,56.60
63.00,62.00,32.00,69.10
29.00,86.00,38.00,74.50
88.00,40.00,22.00,59.60
23.00,74.00,100.00,103.90
55.00,37.00,70.00,77.00
40.00,91.00,83.00,107.30
52.00,29.00,62.00,67.30
27.00,100.00,44.00,84.50
89.00,68.00,97.00,118.90
49.00,51.00,98.00,99.00
42.00,51.00,61.00,74.70
98.00,97.00,83.00,127.70
91.00,22.00,67.00,78.50
78.00,36.00,76.00,87.00
74.00,49.00,24.00,61.10
41.00,63.00,30.00,61.80
37.00,53.00,26.00,53.20
45.00,34.00,71.00,73.10
34.00,98.00,82.00,108.40
82.00,31.00,94.00,96.50
36.00,94.00,52.00,89.00
85.00,70.00,59.00,95.90
52.00,59.00,70.00,87.10
94.00,93.00,67.00,114.90
86.00,92.00,51.00,102.40
22.00,52.00,69.00,74.00
53.00,75.00,92.00,108.60
68.00,20.00,36.00,52.00
49.00,23.00,34.00,46.60
71.00,31.00,68.00,77.60
73.00,77.00,59.00,95.80
52.00,92.00,66.00,101.20
23.00,89.00,93.00,107.20
47.00,34.00,56.00,64.70
93.00,87.00,29.00,88.80
38.00,79.00,53.00,82.70
98.00,61.00,61.00,96.50
58.00,84.00,25.00,74.40
73.00,77.00,87.00,112.60
40.00,23.00,84.00,73.90
76.00,30.00,39.00,61.20
42.00,81.00,98.00,111.90
82.00,62.00,38.00,78.40
22.00,27.00,68.00,60.90
71.00,54.00,45.00,75.30
43.00,28.00,23.00,40.70
85.00,60.00,38.00,78.30
70.00,23.00,77.00,78.70
49.00,89.00,72.00,102.40
26.00,26.00,40.00,44.80
34.00,65.00,98.00,101.50
40.00,46.00,85.00,86.00
54.00,30.00,45.00,58.20
62.00,75.00,35.00,77.10
72.00,58.00,80.00,98.60
39.00,53.00,75.00,83.20
53.00,94.00,55.00,95.90
34.00,41.00,39.00,54.10
88.00,98.00,56.00,109.00
71.00,46.00,100.00,104.30
59.00,56.00,76.00,91.30
20.00,53.00,56.00,66.10
78.00,33.00,46.00,67.50
78.00,48.00,65.00,86.40
56.00,61.00,80.00,95.30
21.00,22.00,45.00,44.30
28.00,33.00,42.00,50.10
65.00,88.00,59.00,98.90
54.00,38.00,43.00,61.00
55.00,67.00,96.00,107.60
84.00,49.00,44.00,76.10
62.00,69.00,48.00,81.90
96.00,24.00,78.00,87.60
58.00,98.00,99.00,125.80
24.00,55.00,26.00,50.30
79.00,23.00,31.00,53.80
83.00,35.00,97.00,100.60
48.00,49.00,21.00,51.50
22.00,74.00,23.00,57.40
54.00,100.00,65.00,105.20
81.00,84.00,22.00,79.50
71.00,38.00,76.00,85.90
82.00,76.00,84.00,113.00
43.00,94.00,42.00,85.10
50.00,99.00,79.00,111.90
48.00,76.00,66.00,92.00
57.00,46.00,55.00,73.10
56.00,24.00,96.00,86.40
49.00,20.00,100.00,84.70
56.00,33.00,87.00,85.50
75.00,24.00,53.00,66.30
36.00,38.00,29.00,47.20
23.00,78.00,91.00,100.50
73.00,91.00,99.00,126.80
99.00,41.00,37.00,72.40
29.00,45.00,79.00,78.60
82.00,85.00,93.00,122.90
54.00,88.00,52.00,91.40
93.00,74.00,29.00,82.30
79.00,83.00,33.00,85.00
75.00,63.00,33.00,73.80
54.00,42.00,25.00,52.20
50.00,43.00,79.00,83.90
27.00,81.00,68.00,89.40
55.00,81.00,30.00,75.00
31.00,40.00,26.00,44.90
62.00,98.00,67.00,107.80
28.00,26.00,96.00,79.00
98.00,70.00,29.00,81.80
67.00,70.00,35.00,76.10
31.00,92.00,90.00,109.30
80.00,84.00,50.00,96.00
24.00,87.00,26.00,66.30
61.00,97.00,80.00,114.80
52.00,95.00,75.00,108.10
25.00,87.00,67.00,91.20
74.00,66.00,31.00,73.80
70.00,29.00,84.00,85.90
24.00,70.00,85.00,93.20
56.00,74.00,88.00,106.60
35.00,61.00,41.00,65.60
87.00,57.00,91.00,109.20
56.00,36.00,80.00,82.80
52.00,62.00,70.00,88.60
40.00,60.00,38.00,64.80
28.00,33.00,94.00,81.30
61.00,68.00,25.00,67.30
61.00,87.00,25.00,76.80
27.00,73.00,92.00,99.80
32.00,33.00,93.00,81.90
45.00,46.00,83.00,86.30
47.00,45.00,64.00,75.00
83.00,75.00,46.00,90.00
82.00,77.00,40.00,87.10
54.00,91.00,86.00,113.30
47.00,69.00,67.00,88.80
94.00,39.00,79.00,95.10
94.00,51.00,66.00,93.30
63.00,54.00,65.00,84.90
59.00,63.00,82.00,98.40
24.00,37.00,46.00,53.30
25.00,62.00,88.00,91.30
31.00,82.00,99.00,109.70
21.00,52.00,24.00,46.70
25.00,70.00,24.00,56.90
38.00,36.00,75.00,74.40
63.00,30.00,48.00,62.70
73.00,45.00,27.00,60.60
51.00,81.00,57.00,90.00
76.00,70.00,76.00,103.40
40.00,94.00,39.00,82.40
26.00,76.00,60.00,81.80
38.00,54.00,48.00,67.20
38.00,50.00,23.00,50.20
89.00,86.00,87.00,121.90
77.00,30.00,94.00,94.50
52.00,49.00,78.00,86.90
40.00,83.00,68.00,94.30
71.00,21.00,43.00,57.60
76.00,61.00,75.00,98.30
51.00,47.00,54.00,71.20
95.00,30.00,46.00,71.10
94.00,77.00,89.00,120.10
94.00,79.00,73.00,111.50
67.00,72.00,72.00,99.30
99.00,58.00,34.00,79.10
42.00,68.00,68.00,87.40
85.00,39.00,27.00,61.20
66.00,39.00,22.00,52.50
31.00,91.00,62.00,92.00
66.00,26.00,59.00,68.20
87.00,23.00,58.00,72.40
26.00,77.00,65.00,85.30
72.00,44.00,55.00,76.60
79.00,25.00,97.00,94.40
43.00,65.00,88.00,98.20
53.00,85.00,57.00,92.60
40.00,77.00,26.00,66.10
57.00,40.00,38.00,59.90
54.00,55.00,97.00,101.90
49.00,25.00,34.00,47.60
99.00,65.00,35.00,83.20
31.00,94.00,88.00,109.10
27.00,74.00,69.00,86.50
97.00,34.00,49.00,75.50
82.00,87.00,63.00,105.90
62.00,51.00,68.00,84.90
77.00,50.00,71.00,90.70
100.00,95.00,67.00,117.70
79.00,68.00,76.00,103.30
75.00,90.00,72.00,110.70
49.00,24.00,83.00,76.50
45.00,44.00,68.00,76.30
23.00,54.00,39.00,57.30
76.00,56.00,28.00,67.60
37.00,82.00,93.00,107.90
27.00,34.00,44.00,51.50
95.00,91.00,99.00,133.40
58.00,37.00,88.00,88.70
64.00,43.00,38.00,63.50
30.00,69.00,84.00,93.90
87.00,67.00,58.00,94.40
84.00,65.00,59.00,93.10
32.00,57.00,54.00,70.50
100.00,86.00,53.00,104.80
99.00,96.00,39.00,101.10
27.00,89.00,45.00,79.60
88.00,75.00,70.00,105.90
27.00,55.00,33.00,55.40
49.00,72.00,65.00,89.70
74.00,67.00,96.00,113.30
73.00,57.00,84.00,100.80
65.00,59.00,93.00,104.80
84.00,21.00,47.00,63.90
60.00,26.00,86.00,82.60
54.00,28.00,84.00,80.60
69.00,56.00,99.00,108.10
62.00,27.00,39.00,55.50
47.00,75.00,41.00,76.20
76.00,63.00,66.00,93.90
37.00,50.00,82.00,85.30
85.00,60.00,77.00,101.70
67.00,56.00,25.00,63.10
46.00,66.00,79.00,94.20
33.00,100.00,25.00,74.90
78.00,74.00,38.00,83.20
81.00,35.00,82.00,91.00
21.00,94.00,26.00,68.90
65.00,39.00,29.00,56.40
46.00,24.00,34.00,46.20
79.00,70.00,41.00,83.30
69.00,39.00,90.00,94.20
23.00,24.00,75.00,63.90
91.00,90.00,77.00,118.50
46.00,99.00,47.00,91.50
62.00,31.00,39.00,57.50
42.00,51.00,45.00,65.10
34.00,20.00,93.00,76.00
22.00,94.00,68.00,94.40
92.00,98.00,58.00,111.40
89.00,49.00,67.00,91.40
79.00,29.00,26.00,53.80
67.00,86.00,23.00,76.90
90.00,85.00,47.00,97.70
90.00,45.00,87.00,101.70
30.00,54.00,97.00,94.20
90.00,56.00,37.00,77.20
79.00,36.00,70.00,83.70
81.00,80.00,26.00,79.90
77.00,36.00,54.00,73.50
48.00,90.00,66.00,99.00
20.00,45.00,81.00,77.10
65.00,61.00,68.00,90.80
96.00,21.00,51.00,69.90
26.00,41.00,59.00,63.70
24.00,89.00,24.00,66.10
85.00,79.00,43.00,90.80
70.00,91.00,23.00,80.30
23.00,70.00,53.00,73.70
25.00,45.00,80.00,78.00
89.00,94.00,82.00,122.90
23.00,45.00,42.00,54.60
56.00,96.00,75.00,109.80
43.00,36.00,43.00,56.70
95.00,22.00,75.00,84.50
91.00,89.00,44.00,98.20
81.00,44.00,90.00,100.30
79.00,80.00,95.00,120.70
37.00,86.00,78.00,100.90
90.00,26.00,33.00,59.80
50.00,93.00,92.00,116.70
61.00,33.00,100.00,94.80
86.00,41.00,31.00,64.90
54.00,78.00,98.00,114.00
96.00,53.00,74.00,99.70
61.00,56.00,71.00,88.90
71.00,53.00,89.00,101.20
74.00,97.00,93.00,126.50
36.00,89.00,98.00,114.10
82.00,32.00,51.00,71.20
21.00,23.00,81.00,66.40
48.00,97.00,65.00,101.90
21.00,67.00,83.00,89.60
48.00,35.00,67.00,72.10
65.00,89.00,96.00,121.60
76.00,29.00,44.00,63.70
95.00,46.00,27.00,67.70
89.00,80.00,73.00,110.50
85.00,46.00,90.00,102.50
75.00,83.00,65.00,103.00
74.00,88.00,26.00,81.80
27.00,75.00,60.00,81.60
82.00,80.00,93.00,120.40
23.00,91.00,75.00,97.40
37.00,79.00,39.00,74.00
50.00,54.00,45.00,69.00
32.00,52.00,21.00,48.20
51.00,20.00,80.00,73.30
69.00,79.00,44.00,86.60
49.00,99.00,66.00,103.80
64.00,89.00,36.00,85.30
20.00,32.00,84.00,72.40
72.00,57.00,34.00,70.50
96.00,89.00,52.00,104.50
78.00,20.00,87.00,85.60
89.00,64.00,22.00,71.90
46.00,24.00,65.00,64.80
86.00,78.00,70.00,106.80
99.00,33.00,78.00,93.00
74.00,95.00,45.00,96.70
85.00,82.00,87.00,118.70
40.00,74.00,51.00,79.60
40.00,32.00,49.00,57.40
80.00,21.00,67.00,74.70
69.00,75.00,95.00,115.20
29.00,68.00,49.00,72.10
65.00,85.00,82.00,111.20
77.00,100.00,74.00,117.50
29.00,44.00,40.00,54.70
39.00,43.00,31.00,51.80
65.00,40.00,58.00,74.30
45.00,21.00,32.00,43.20
95.00,25.00,29.00,58.40
79.00,28.00,97.00,95.90
54.00,50.00,40.00,65.20
28.00,78.00,43.00,73.20
66.00,88.00,38.00,86.60
67.00,69.00,56.00,88.20
27.00,42.00,97.00,87.30
26.00,77.00,26.00,61.90
88.00,55.00,45.00,80.90
57.00,69.00,85.00,102.60
36.00,65.00,81.00,91.90
44.00,94.00,33.00,80.00
41.00,33.00,100.00,88.80
73.00,36.00,36.00,61.50
30.00,86.00,77.00,98.20
95.00,80.00,60.00,104.50
29.00,54.00,74.00,80.10
46.00,66.00,89.00,100.20
97.00,42.00,43.00,75.90
43.00,44.00,25.00,49.90
94.00,25.00,46.00,68.30
21.00,39.00,84.00,76.20
72.00,86.00,20.00,76.60
72.00,66.00,31.00,73.20
63.00,99.00,25.00,83.40
79.00,90.00,44.00,95.10
52.00,24.00,97.00,85.80
96.00,93.00,34.00,95.70
65.00,70.00,46.00,82.10
48.00,74.00,61.00,88.00
67.00,92.00,46.00,93.70
89.00,86.00,63.00,107.50
92.00,54.00,93.00,110.40
37.00,65.00,98.00,102.40
86.00,89.00,94.00,126.70
90.00,57.00,45.00,82.50
36.00,79.00,89.00,103.70
46.00,93.00,89.00,113.70
82.00,70.00,86.00,111.20
89.00,32.00,34.00,63.10
43.00,32.00,90.00,82.90
95.00,47.00,31.00,70.60
65.00,73.00,55.00,89.00
90.00,38.00,73.00,89.80
57.00,41.00,52.00,68.80
99.00,75.00,39.00,90.60
49.00,46.00,97.00,95.90
35.00,20.00,30.00,38.50
39.00,58.00,96.00,98.30
25.00,95.00,35.00,76.00
70.00,56.00,47.00,77.20
65.00,87.00,28.00,79.80
84.00,91.00,60.00,106.70
54.00,65.00,85.00,99.70
42.00,55.00,83.00,89.90
77.00,38.00,38.00,64.90
97.00,43.00,47.00,78.80
94.00,90.00,96.00,130.80
74.00,66.00,87.00,107.40
